项 项 [xiang4] /nuque/terme/chose/article/(classificateur pour les principes, les articles)/(nom de famille)/
纭 纭 [yun2] /confus/en désordre/pêlemêle/pêle-mêle/
顺 顺 [shun4] /suivant/le long de/suivre/aller le long de/favorable/
须 须 [xu1] /barbe/moustache/falloir/devoir/
纯 纯 [chun2] /pur/sincère/
顼 顼 [xu4] /diligent/troublé/
纰 纰 [pi1] /lâche/
顽 顽 [wan2] /résistant/têtu/opiniâtre/conservateur (personne)/
纱 纱 [sha1] /filé/gaze/soie fine/
捞 捞 [lao1] /repêcher/tirer profit/
顾 顾 [gu4] /regarder/prendre soin de/se préoccuper de/rendre visite à/
纲 纲 [gang1] /élément essentiel/
损 损 [sun3] /perdre/diminuer/réduire/nuire à/porter atteinte à/endommager/
顿 顿 [dun4] /faire une pause/frapper du pied/soudain/immédiatement/(classificateur pour les repas et les réprimandes)/
纳 纳 [na4] /recevoir/accepter/payer/
捡 捡 [jian3] /ramasser/recueillir/
纵 纵 [zong4] /vertical/longitudinal/laisser libre cours à/s'abandonner à/bondir/
换 换 [huan4] /échanger/troquer/changer/convertir/
纶 纶 [lun2] /cordon de soie/ajuster/classer/
捣 捣 [dao3] /broyer/piler/pénétrer/battre/
纷 纷 [fen1] /multiple/nombreux/désordonné/
纸 纸 [zhi3] /papier/document/
纹 纹 [wen2] /raie/veine/
纺 纺 [fang3] /filer/tordre/
颀 颀 [qi2] /élancé/
纻 纻 [zhu4] /toile de ramie/
颁 颁 [ban1] /promulguer/publier/décerner/
颂 颂 [song4] /louer/exalter/ode/
纽 纽 [niu3] /noeud/bouton/
颃 颃 [hang2] /voler vers le bas/
纾 纾 [shu1] /abondant/ample/à l'aise/libérer/soulager/dégager/
预 预 [yu4] /d'avance/préalablement/
线 线 [xian4] /fil/ligne/voie/rayon/
颅 颅 [lu2] /crâne/
领 领 [ling3] /cou/col/mener/guider/conduire/diriger/recevoir (de l'argent, etc.)/
据 据 [ju4] /preuve/d'après/selon/occuper/s'emparer de/saisir/
颇 颇 [po1] /assez/plutôt/quelque peu/un peu/
颈 颈 [jing3] /cou/
颉 颉 [jie2] /confisquer/(animal légendaire semblable à un chien)/
颊 颊 [jia2] /joue/
颋 颋 [ting3] /front étroit/
颌 颌 [he2] /mâchoire/
绀 绀 [gan4] /violet ou pourpre/
颍 颍 [ying3] /rivière du Anhui/
绂 绂 [fu2] /écharpe/tenue pour sacrifice/
颏 颏 [ke2] /(utilisé dans les noms d'oiseaux) gorge/
练 练 [lian4] /s'exercer/s'entrainer/pratiquer/soie blanche/
颐 颐 [yi2] /partie inférieure de la joue/nourrir/entretenir/se soigner/
组 组 [zu3] /organiser/grouper/groupe/équipe/série/
频 频 [pin2] /fréquemment/maintes fois/fréquence/
绅 绅 [shen1] /notable/hobereau/
细 细 [xi4] /minutieusement/soigneusement/mince/fin/
颓 颓 [tui2] /ruiné/dilapidé/décadent/découragé/
织 织 [zhi1] /tisser/tricoter/
颔 颔 [han4] /menton/incliner la tête/
终 终 [zhong1] /finalement/en fin de compte/fin/mort/finir/achever/
绉 绉 [zhou4] /ridé/chiffonné/crêpe/
颖 颖 [ying3] /intelligent/
绊 绊 [ban4] /trébucher/buter/entraver/
颗 颗 [ke1] /grain/(classificateur pour les petits objets sphériques, les dents, les satellites)/
绋 绋 [fu2] /câble/lier/
题 题 [ti2] /sujet/titre/question/inscrire/
绌 绌 [chu4] /inadéquat/insuffisant/
颙 颙 [yong2] /grand/majestueux/juste/strict/
绍 绍 [shao4] /continuer/(abr.) Shaoxing/(nom de famille)/
颚 颚 [e4] /mâchoire/palais/
绎 绎 [yi4] /démêler/tirer au clair/
颛 颛 [zhuan1] /diligent/dévoué/respectueux/bon/honnête/
经 经 [jing1] /livre canonique/classique (livre)/constant/régulier/longitude/passer par/supporter/résister à/subir/gérer/
颜 颜 [yan2] /air/mine/face/aspect/
绐 绐 [dai4] /tricher/faire semblant/tromper/
额 额 [e2] /front/chiffre/volume/quota/nombre fixé/
绑 绑 [bang3] /lier/ligoter/attacher/ficeler/kidnapper/enlever/
颞 颞 [nie4] /Tempe (anatomie)/
绒 绒 [rong2] /duvet/laine fine/
颟 颟 [man1] /flânerie/
结 结 [jie2] /nouer/noeud/unir/terminer/
颠 颠 [dian1] /ballotter/cahoter/sommet/cime/
颡 颡 [sang3] /front/
绕 绕 [rao4] /enrouler/tourner/faire un détour/
颢 颢 [hao4] /lumineux/(nom de lieu)/poêle/
颣 颣 [lei4] /défaut/noeud/
颤 颤 [chan4] /trembler/frissonner/
绘 绘 [hui4] /peindre/dessiner/
给 给 [gei3] /pour/donner/offrir/accorder/laisser/permettre/
颦 颦 [pin2] /froncer les sourcils/plisser le front/grimacer/
绚 绚 [xuan4] /prompt/rapide/paré/décoré/
颧 颧 [quan2] /pommettes des joues/
绛 绛 [jiang4] /rouge foncé/cramoisi/
络 络 [luo4] /filament/réseau/envelopper/enrouler/
绝 绝 [jue2] /couper/rompre/épuisé/unique/hors pair/absolument/
绞 绞 [jiao3] /tordre/entortiller/pendre (un condamné)/
统 统 [tong3] /tout/ensemble/unifier/
绠 绠 [geng3] /corde de puits/
绡 绡 [xiao1] /soie grège/
绢 绢 [juan4] /étoffe légère de soie/lustrine/
掏 掏 [tao1] /extraire/tirer/creuser/dénicher/
绣 绣 [xiu4] /broder/broderie/
绥 绥 [sui2] /paisible/calme/pacifier/calmer/
绦 绦 [tao1] /cordon de soie/ganse/
继 继 [ji4] /continuer/poursuivre/après/puis/
绨 绨 [ti2] /taffetas de soie noir verdâtre et grossier/
绩 绩 [ji4] /mérite/exploit/accompli/réussi/
绪 绪 [xu4] /extrémité/commencement/sentiment/humeur/
绫 绫 [ling2] /soierie fine/
续 续 [xu4] /continuer/suivre/ajouter/additionner/
绮 绮 [qi3] /beau/soie ajourée/
绯 绯 [fei1] /rouge foncé/
绰 绰 [chuo4] /spacieux/vaste/
绱 绱 [shang4] /ressemeler (une chaussure)/
绲 绲 [gun3] /cordon/ceinture brodée/coudre/
绳 绳 [sheng2] /corde/ficelle/redresser/corriger/réprimander/
维 维 [wei2] /lier/joindre/maintenir/dimension/
绵 绵 [mian2] /continu/prolongé/faible/mou/moelleux/bourre de soie/
绶 绶 [shou4] /sceau/charge/
绷 绷 [beng3] /tendre/sauter/rebondir/coudre à longs points/faufiler/épingler/se surmener/s'éreinter/fendre/craquer/
绸 绸 [chou2] /soie/soierie/
绹 绹 [tao2] /lien/corde/tortillon/
绺 绺 [liu3] /écheveau/mèche/
综 综 [zong1] /résumer/synthétiser/
绽 绽 [zhan4] /s'ouvrir/se déchirer/
绾 绾 [wan3] /lier/tissu/
绿 绿 [lu:4] /vert/
掳 掳 [lu3] /capturer/piller/prisonnier/esclave/
缀 缀 [zhui4] /coudre/relier/joindre/orner/décorer/
掴 掴 [guo2] /gifler/
缁 缁 [zi1] /(noir)/
风 风 [feng1] /vent/rumeur/usage/(182e radical)/
缂 缂 [ke4] /tramer/tisser/
飏 飏 [yang2] /ballotté/voler en l'air/
掷 掷 [zhi4] /lancer/
飐 飐 [zhan3] /se balancer dans le vent/
缄 缄 [jian1] /cacheter/sceller/fermer/
掸 掸 [dan3] /brosser légèrement/épousseter/
飑 飑 [biao1] /ouragan (arch.)/
缅 缅 [mian3] /lointain/éloigné/
飒 飒 [sa4] /bruit du vent/vaillant/mélancolie/
缆 缆 [lan3] /câble/amarre/
掺 掺 [chan1] /mélanger/
飓 飓 [ju4] /cyclone/typhon/
缇 缇 [ti2] /soie rouge orangée/
飔 飔 [si1] /brise automnale/
缈 缈 [miao3] /indistinct/
掼 掼 [guan4] /avoir l'habitude de/jeter à terre/tomber/porter une armure/
飕 飕 [sou1] /bruit du vent/murmure/
缉 缉 [ji1] /arrêter/saisir/
飖 飖 [yao2] /flottant/
缊 缊 [yun4] /chanvre/vague/mystérieux/
飗 飗 [liu2] /sifflement du vent/
缋 缋 [hui4] /multicolore/polychrome/dessiner/
飘 飘 [piao1] /tourbillonner/flottant/gracieux/
缌 缌 [si1] /toile/
飙 飙 [biao1] /ouragan/vent violent/tourbillon/
飚 飚 [biao1] /tourbillon/bourrasque/ouragan/trombe/tornade/
缎 缎 [duan4] /satin/étoffe de soie épaisse/
缏 缏 [bian4] /paille ourdie/
缑 缑 [Gou1] /lanière enroulée sur le manche d'un sabre ou d'un poignard/
飞 飞 [fei1] /voler (avec des ailes)/
缒 缒 [zhui4] /suspendre/
缓 缓 [huan3] /retarder/se rétablir/modérer/lent/doux/
缔 缔 [di4] /établir (une amitié, un traité)/coagulé/
缕 缕 [lu:3] /filet/
编 编 [bian1] /tresser/tisser/arranger/rédiger/écrire/éditer/compiler/composer/fabriquer/forger/inventer/
缗 缗 [min2] /corde/
缘 缘 [yuan2] /raison/cause/bord/bordure/sort/destin/
缙 缙 [jin4] /soie rouge/
缚 缚 [fu4] /lier/attacher/
飧 飧 [sun1] /souper/mets/
缛 缛 [ru4] /orné/beau/
飨 飨 [xiang3] /offrir/régaler/
缝 缝 [feng4] /fente/crevasse/
缞 缞 [cui1] /vêtements de deuil en chanvre grossier/
缟 缟 [gao3] /blanc/simple/
缠 缠 [chan2] /enrouler/entourer/emmêler/mêler/être retenu/importuner/ennuyer/
缡 缡 [li2] /voile utilisé par les femmes (arch.)/
缢 缢 [yi4] /étrangler/
缣 缣 [jian1] /taffetas/
缤 缤 [bin1] /pêlemêle/pêle-mêle/couleurs mélangées/dans la confusion/
插 插 [cha1] /insérer/enfoncer dans/percer/avoir des relations sexuelles (argot)/faire l'amour (argot)/
缦 缦 [man4] /soie unie mince/sans fioritures/
缧 缧 [lei2] /lier/
缨 缨 [ying1] /cordon de chapeau/gland/
缩 缩 [suo1] /réduire/contracter/se pelotonner/se retirer/
缪 缪 [mou2] /s'enrouler/
缫 缫 [sao1] /dévider un cocon/
缬 缬 [xie2] /tricoter/faire un noeud/
缭 缭 [liao2] /entourer/
缮 缮 [shan4] /réparer/écrire/
缰 缰 [jiang1] /bride/rênes/
缱 缱 [qian3] /attaché à/tendre/
缳 缳 [huan2] /lier/la corde de la potence (suicide)/noeud/
缴 缴 [jiao3] /remettre/verser/capturer/prendre/
缵 缵 [zuan3] /succéder/
餍 餍 [yan4] /satiété/
罂 罂 [ying1] /jarre/bouteille/
揽 揽 [lan3] /serrer dans ses bras/attacher/accaparer/
揾 揾 [wen4] /presser avec ses doigts/essuyer/
揿 揿 [qin4] /presser/appuyer/peser/
罐 罐 [guan4] /pot/jarre/
网 网 [wang3] /filet/réseau/prendre au filet/
搀 搀 [chan1] /aider/soutenir/mélanger/
搁 搁 [ge2] /supporter/endurer/
搂 搂 [lou1] /ramasser/ratisser/rafler/
罗 罗 [luo2] /filet pour prendre les oiseaux/tamis/gaze de soie/mousseline de soie/prendre au filet/tamiser/exposer/étaler/arranger/réunir/rassembler/collectionner/douzaine/douze/
搅 搅 [jiao3] /remuer/mélanger/déranger/
罚 罚 [fa2] /punir/sanctionner/
罢 罢 [ba5] /(particule)/
搒 搒 [peng4] /tenir la barre/ramer/
罪 罪 [zui4] /crime/délit/faute/souffrance/
罴 罴 [pi2] /grand ours/
羁 羁 [ji1] /retenir/rênes/réfréner/
携 携 [xie2] /emporter avec soi/
羌 羌 [qiang1] /Qiang (ethnie)/
摄 摄 [she4] /absorber/photographier/
摅 摅 [shu1] /exprimer/répandre/déployer/
饥 饥 [ji1] /faim/disette/
摆 摆 [bai3] /disposer/arranger/agiter/pendule (physique)/
饦 饦 [tuo1] /(gâteau)/
摇 摇 [yao2] /agiter/balancer/
饧 饧 [xing2] /mélasse/
摈 摈 [bin4] /recevoir/rejeter/
饨 饨 [tun2] /raviolis chinois/
饩 饩 [xi4] /don de vivres/
摊 摊 [tan1] /étaler/étal/
饪 饪 [ren4] /nourriture cuite/
饫 饫 [yu4] /rempli/rassasié/repus/don/
羟 羟 [qiang3] /Hydroxyle/
饬 饬 [chi4] /ordonner/commander/arranger/
饭 饭 [fan4] /riz cuit/repas/
羡 羡 [xian4] /envier/désirer/convoiter/
饮 饮 [yin3] /boire/
饯 饯 [jian4] /conserves/salaisons/repas d'adieu/
饰 饰 [shi4] /décorer/parer/jouer le rôle de/se déguiser en/
饱 饱 [bao3] /rassasié/assouvi/repu/plein/rebondi/satisfait/
饲 饲 [si4] /élever/nourrir/
饴 饴 [yi2] /sirop/
饵 饵 [er3] /galette/
饶 饶 [rao2] /riche/donner qch en supplément/pardonner/
饷 饷 [xiang3] /solde/
饺 饺 [jiao3] /ravioli/
饼 饼 [bing3] /galette/crêpe/gâteau/cookie/tout objet circulaire et aplati/
饽 饽 [bo1] /gâteau/biscuit/petit pain/
饿 饿 [e4] /avoir faim/être affamé/
馀 馀 [yu2] /moi/mon/surplus/(nom de famille)/
馁 馁 [nei3] /avoir faim/perdre courage/
馂 馂 [jun4] /restes de nourriture/
馄 馄 [hun2] /(sorte de ravioli chinois)/
馅 馅 [xian4] /farce (viande)/
馆 馆 [guan3] /hôtel/palais/musée/maison/restaurant/
馈 馈 [kui4] /offrir/présenter/
馊 馊 [sou1] /aigre/gâté/
馋 馋 [chan2] /gourmand/glouton/
馍 馍 [mo2] /pain chinois cuit à la vapeur/
馎 馎 [bo2] /gâteau de riz/
馏 馏 [liu2] /distiller/
馐 馐 [xiu1] /mets exquis/offrir/
馑 馑 [jin3] /disette de légumes/3 ans sans récolte/
馒 馒 [man2] /brioche à la vapeur/
馔 馔 [zhuan4] /mets/nourriture/repas/
馕 馕 [nang2] /(sorte de pain plat)/
撄 撄 [ying1] /attaquer/
翘 翘 [qiao2] /lever/dresser/excellent/
翙 翙 [hui4] /bruit des ailes des oiseaux/
撑 撑 [cheng1] /s'appuyer/soutenir/résister/tenir bien/
翱 翱 [ao2] /s'envoler/prendre son envol/
翻 翻 [fan1] /tourner/retourner/renverser/franchir/traduire/déchiffrer/se multiplier/fouiller/
撰 撰 [zhuan4] /écrire/rédiger/
撵 撵 [nian3] /expulser/évincer/
撷 撷 [xie2] /cueillir/
撸 撸 [lu1] /(dial.) frotter ses mains ensemble/virer (un employé)/réprimander/
撺 撺 [cuan1] /exciter/jeter/
擞 擞 [sou3] /secouer/
攒 攒 [cuan2] /réunir/
敌 敌 [di2] /ennemi/adversaire/s'opposer à/résister à/
马 马 [ma3] /cheval/cavalier (échecs)/(nom de famille)/(187e radical)/
驭 驭 [yu4] /contrôler/gérer/conduire/
驮 驮 [duo4] /porter sur le dos/charger sur une bête de somme/
驯 驯 [xun4] /apprivoiser/dompter/
驰 驰 [chi2] /galoper/passer à toute vitesse/
驱 驱 [qu1] /pousser/expulser/
驳 驳 [bo2] /réfuter/rétorquer/transporter par péniche/disparate/mêlé/
驴 驴 [lu:2] /âne/bourrique/equus asinus/
驵 驵 [zang3] /puissant cheval/
驶 驶 [shi3] /aller vite/courir/galoper/piloter/
驷 驷 [si4] /groupe de quatre chevaux/quadrige/
驸 驸 [fu4] /aider/gendre du roi/
驹 驹 [ju1] /poulain/
敛 敛 [lian4] /retenir/collecter/
驻 驻 [zhu4] /rester/être stationné/
驼 驼 [tuo2] /chameau/(porter à dos)/
驽 驽 [nu2] /rosse/mauvais cheval/vieux cheval/fatigué/faible/
驾 驾 [jia4] /atteler/piloter/monter (un cheval, etc.)/pousser (un chariot, etc.)/naviguer/hue/
驿 驿 [yi4] /poste/relais de poste/
骀 骀 [tai2] /(arch.) fatigué/épuisé/
骁 骁 [xiao1] /excellent cheval/vaillant/intrépide/
骂 骂 [ma4] /injurier/insulter/gronder/blâmer/
骄 骄 [jiao1] /fier/orgueilleux/être fier de/
骅 骅 [hua2] /cheval alezan/
骆 骆 [luo4] /chameau/cheval blanc avec une crinière noire/
骇 骇 [hai4] /(s') effrayer/sursauter de frayeur/
骈 骈 [pian2] /paire/ensemble/pouces soudés/
数 数 [shu3] /compter/
骉 骉 [biao1] /horde de chevaux/
骊 骊 [li2] /cheval noir/
骋 骋 [cheng3] /galoper/libérer/
敳 敳 [ai2] /capable (dans l'administration)/gouverner avec force/
验 验 [yan4] /contrôler/examiner/vérifier/éprouver/mettre à l'épreuve/essayer/preuve/
骏 骏 [jun4] /cheval fougueux/
骐 骐 [qi2] /pie (cheval)/
骑 骑 [qi2] /chevaucher/monter à califourchon/monter à (vélo...)/
骒 骒 [ke4] /femelle (chevaux etc.)/
骖 骖 [can1] /cheval de volée/
骗 骗 [pian4] /tromper/duper/escroquer/
骘 骘 [zhi4] /élever/étalon/
骚 骚 [sao1] /perturber/déranger/perturbation/poésie/littérature/coquet/aguichant/
骛 骛 [wu4] /emballé/
骜 骜 [ao4] /indompté/sauvage/étalon/orgueilleux/fier/
骝 骝 [liu2] /cheval bai à la crinière noire/
骞 骞 [qian1] /défectueux/déficient/élever/
骟 骟 [shan4] /châtrer/
骠 骠 [piao4] /Pyu (groupe ethnique)/cheval blanc/
骡 骡 [luo2] /mule/mulet/
骢 骢 [cong1] /cheval à la robe blanche bleutée/
骤 骤 [zhou4] /soudain/subit/
骥 骥 [ji4] /bon cheval/pur-sang/excellent coursier/homme distingué/talent/
骧 骧 [xiang1] /bondir/
斋 斋 [zhai1] /jeûner/régime végétarien/
䯄 䯄 [gua1] /cheval pie/
斓 斓 [lan2] /bariolé/multicolore/tacheté/
斩 斩 [zhan3] /trancher/décapiter/
斫 斫 [zhuo2] /hacher/
髅 髅 [lou2] /crâne/
断 断 [duan4] /certainement/couper/casser/rompre/interrompre/renoncer à/décider/
髇 髇 [xiao1] /(onom.) bruit des flèches/
髋 髋 [kuan1] /bassin osseux/
髌 髌 [bin4] /rotulien/
无 无 [wu2] /ne pas avoir/non/sans/aucun/manquer de/(préfixe) in-/(71e radical)/
旧 旧 [jiu4] /vieux/ancien/usé/
时 时 [shi2] /temps/heure/souvent/actuel/courant/occasion/
旷 旷 [kuang4] /manquer/négliger/vaste/étendu/désert/
鬓 鬓 [bin4] /tempes/cheveux des tempes/
昏 昏 [hun1] /perdre connaissance/s'évanouir/sombre/obscur/troublé/
昙 昙 [tan2] /nuageux/
映 映 [ying4] /se refléter/se réfléchir/
魇 魇 [yan3] /cauchemar/
是 是 [shi4] /être/oui/correct/
昵 昵 [ni4] /proche/familier/intime/
昼 昼 [zhou4] /jour/
昽 昽 [long2] /crépuscule/lumière de l'aube approchant/
显 显 [xian3] /manifester/apparaitre/évident/visible/
晋 晋 [jin4] /avancer/promouvoir/(État pendant la période des Printemps et Automnes)/
晒 晒 [shai4] /exposer au Soleil/faire sécher/
晓 晓 [xiao3] /aube/savoir/faire savoir/
晔 晔 [ye4] /lumière vive/briller/
晕 晕 [yun1] /étourdi/avoir le vertige/avoir la tête qui tourne/s'évanouir/perdre connaissance/
晖 晖 [hui1] /lumière du Soleil/
耧 耧 [lou2] /semoir/
耸 耸 [song3] /élever/exciter/ambitieux/sourd de naissance/
耻 耻 [chi3] /honte/humiliation/
晰 晰 [xi1] /clair/rendre net/
耽 耽 [dan1] /retarder/
聂 聂 [nie4] /chuchoter/(nom de famille)/
聋 聋 [long2] /sourd/
职 职 [zhi2] /fonctions/poste/devoir/tâche/charge/gérer/se charger de/
暂 暂 [zan4] /bref/temporaire/provisoire/
联 联 [lian2] /unir/joindre/assembler/s'allier/
暖 暖 [nuan3] /chaleureux/doux/chauffer/
暗 暗 [an4] /obscur/sombre/caché/ténébreux/dissimulé/clandestin/stupide/ignorant/éclipser/fermer (une porte)/
聩 聩 [kui4] /sourd/
聪 聪 [cong1] /intelligent/(ouïe) fine/
暧 暧 [ai4] /voilé (soleil)/couvert (ciel)/obscurci/obscur/clandestin/douteux/
肀 肀 [yu4] /instrument d'écriture/pinceau/stylet/vite/particule explétive/
肃 肃 [su4] /éliminer/solennel/silencieux/respectueux/rigoureux/sévère/
肇 肇 [zhao4] /début/origine/
肠 肠 [chang2] /intestin/
肤 肤 [fu1] /peau/
䴓 䴓 [shi1] /sittelle/
䴔 䴔 [jiao1] /(espèce d'oiseau aquatique)/
䴕 䴕 [lie4] /pivert/
肮 肮 [ang1] /dégoutant/sale/
肴 肴 [yao2] /aliment/mets/mets exquis/
肾 肾 [shen4] /reins/testicules/
肿 肿 [zhong3] /enfler/gonfler/
胀 胀 [zhang4] /se dilater/se gonfler/
胁 胁 [xie2] /flanc/menacer/forcer/contraindre/faire pression sur/
胆 胆 [dan3] /vésicule biliaire/bile/(avoir les) tripes/culot/courage/audace/
胜 胜 [sheng4] /remarquable/excellent/supérieur/être égal à/être à la hauteur de/pouvoir supporter/victoire/succès/vaincre/remporter la victoire sur/surpasser/dépasser/
胡 胡 [hu2] /populations non Han qui vivaient jadis dans le Nord et l'Ouest/à tort et à travers/(nom de famille)/
胧 胧 [long2] /lune montante/
望 望 [wang4] /espérer/souhaiter/regarder au loin/rendre visite à/réputation/prestige/saluer/pleine lune/
胪 胪 [lu2] /exposer/étaler/disposer/arranger/
胫 胫 [jing4] /partie inférieure de la jambe/
胭 胭 [yan1] /gosier/rouge/fard/
胶 胶 [jiao1] /coller/caoutchouc/colle forte/glu/collant/
术 术 [shu4] /méthode/technique/
朱 朱 [zhu1] /vermillon/
朵 朵 [duo3] /grappe/bouton (fleur)/lobe de l'oreille/(classificateur des nuages, fleurs, flammes)/
机 机 [ji1] /machine/avion/occasion/opportunité/
脉 脉 [mai4] /veine/artère/pouls/nerf/
杀 杀 [sha1] /tuer/assassiner/lutter contre/contrecarrer/
脍 脍 [kuai4] /hachis/
杂 杂 [za2] /divers/varié/mélangé/
脏 脏 [zang4] /viscères/entrailles/
权 权 [quan2] /droit/pouvoir/peser/évaluer/(nom de famille)/
脐 脐 [qi2] /nombril/
脑 脑 [nao3] /cerveau/cervelle/
脓 脓 [nong2] /pus/
脔 脔 [luan2] /mince/viande coupée/
脚 脚 [jue2] /rôle/
村 村 [cun1] /village/hameau/rustique/
鱼 鱼 [yu2] /poisson/(195e radical)/
鱽 鱽 [dao1] /Coilia ectenes/anchois/
鱿 鱿 [you2] /calmar/
条 条 [tiao2] /(classificateur pour les objets longs ou fins : ruban, rivière, route, serpents, dragons, poissons, chiens, pantalons, robes...)/bande/petite branche/brindille/clause/article/point/
脱 脱 [tuo1] /enlever/ôter/se débarrasser de/
来 来 [lai2] /venir/arriver/prochain/suivant/environ/
鲀 鲀 [tun2] /tétraodon/poisson-globe/Tetraodontidae/
杨 杨 [yang2] /peuplier/
鲁 鲁 [lu3] /stupide/grossier/rude/(un des États de la Période des Printemps et Automnes)/
杩 杩 [ma4] /dosseret/
鲂 鲂 [fang2] /brème triangulaire (poisson)/
脸 脸 [lian3] /visage/face/réputation/
鲆 鲆 [ping2] /famille des poissons plats/sole/
鲇 鲇 [nian2] /siluriforme/
杯 杯 [bei1] /verre/tasse/coupe/coupe (trophée)/(classificateur pour certains contenants pour liquides)/
鲈 鲈 [lu2] /perche (poisson)/
鲊 鲊 [zha3] /poisson salé/plat fait de légumes du sol, de farine et d'autres ingrédients/
鲋 鲋 [fu4] /carpe/
鲌 鲌 [bo2] /nom d'un poisson d'eau douce/Culter alburnus/
鲍 鲍 [bao4] /ormeau/
鲎 鲎 [hou4] /limule/limulus/
鲏 鲏 [pi2] /petite carpe/
鲐 鲐 [tai2] /Takifugu rubripes/
鲑 鲑 [gui1] /salmonidés/
鲒 鲒 [jie2] /Palourde/
䶮 䶮 [yan3] /élevé et lumineux/
鲔 鲔 [wei3] /thon/Thunnus/
鲕 鲕 [er2] /oeufs de poisson/
鲖 鲖 [tong2] /poisson-serpent/
松 松 [song1] /desserrer/lâcher/détendu/mou/pin (emblème de longévité, de constance et de fidélité)/
鲗 鲗 [zei2] /seiche (n.f.)/
板 板 [ban3] /planche/plaque/tôle/raide/dur/sévère/
鲚 鲚 [ji4] /mulet/muge/
鲛 鲛 [jiao1] /requin/
鲜 鲜 [xian1] /frais/éclatant/vif/délicieux/exquis/
鲞 鲞 [xiang3] /stockfisch/
鲟 鲟 [xun2] /esturgeon/Acipenseridae/
腌 腌 [yan1] /salage/salaison/
鲠 鲠 [geng3] /arête/
极 极 [ji2] /sommet/extrémité/pôle/extrêmement/excessivement/atteindre/parvenir à/
鲡 鲡 [li2] /anguille/
鲢 鲢 [lian2] /tanche/
鲣 鲣 [jian1] /bonite à ventre rayé/listao/
构 构 [gou4] /construire/former/composer/inventer/
鲤 鲤 [li3] /carpe/
鲥 鲥 [shi2] /alose/
鲦 鲦 [tiao2] /Hemiculter leucisculus (cyprinidés)/
鲧 鲧 [Gun3] /Gun (le père mythique de Yu le Grand)/
鲨 鲨 [sha1] /requin/
鲩 鲩 [huan4] /carpe/Ctenopharyngodon idella/
鲫 鲫 [ji4] /carpe bâtarde/perche de sable/
腘 腘 [guo2] /arrière du genou/fosse poplitée (anatomie)/
鲭 鲭 [qing1] /maquereau/
鲯 鲯 [qi2] /coryphène/dorade coryphène/mahi-mahi/Coryphaena hippurus/
鲰 鲰 [zou1] /vairon/poissons de petite taille/
鲱 鲱 [fei1] /Clupea/
鲲 鲲 [kun1] /(monstre marin)/
鲳 鲳 [chang1] /anguille de mer/
鲵 鲵 [ni2] /salamandre/
鲶 鲶 [nian2] /siluriforme/
鲷 鲷 [diao1] /daurade/
鲸 鲸 [jing1] /baleine/vaste/écrasant/
鲹 鲹 [shen1] /carangue/
果 果 [guo3] /fruit/conséquence/
鲼 鲼 [fen4] /n'importe quelle variété de raie (poisson) d'ordre Myliobatiformes/
鲽 鲽 [die2] /Pleuronectidae/
枞 枞 [cong1] /sapin/
鲿 鲿 [chang2] /Bagridae (famille des poissons-chats)/
腭 腭 [e4] /palais (bouche)/
腮 腮 [sai1] /joue/
枢 枢 [shu1] /pivot en bois d'une porte/axe/centre/fondamental/
枣 枣 [zao3] /jujube/datte/
枥 枥 [li4] /auge d'écurie/
枧 枧 [jian3] /conduit en bambou/cheville de bois/
枨 枨 [cheng2] /châssis/linteau/
枪 枪 [qiang1] /arme/fusil/lance/
鳃 鳃 [sai1] /branchie/ouïe des poissons/
枫 枫 [feng1] /liquidambar/érable/
鳄 鳄 [e4] /crocodile/
鳅 鳅 [qiu1] /loche (poisson)/
枭 枭 [xiao1] /rapace nocturne/Strigiformes/(fig.) brave/contrebandier/dealer de drogue/
鳆 鳆 [fu4] /ormeau géant (Haliotis gigantea)/
鳇 鳇 [huang2] /Huso dauricus/
腻 腻 [ni4] /gras/graisseux/en avoir assez/
腼 腼 [mian3] /timide/réservé/pudique/
腽 腽 [wa4] /graisse (animale)/
鳊 鳊 [bian1] /brème/
腾 腾 [teng2] /galoper/bondir/déplacer/
腿 腿 [tui3] /jambe/cuisse/
鳌 鳌 [ao2] /grosse tortue marine/tortue mythologique/
鳍 鳍 [qi2] /nageoire dorsale/
鳎 鳎 [ta3] /sole commune/
鳏 鳏 [guan1] /célibataire/seul/
鳐 鳐 [yao2] /batoïde/
鳑 鳑 [pang2] /petite carpe/
鳒 鳒 [jian1] /limande à queue/poisson plat/
鳓 鳓 [le4] /alose/
鳔 鳔 [biao4] /vessie natatoire/
鳕 鳕 [xue3] /morue/
鳖 鳖 [bie1] /tortue à carapace molle/Trionychidae/
鳗 鳗 [man2] /anguilliformes/
鳜 鳜 [gui4] /Perche chinoise/
鳝 鳝 [shan4] /anguille/
鳞 鳞 [lin2] /écailles de poisson/
鳟 鳟 [zun1] /truite/
鳢 鳢 [li3] /poisson lézard (Synodus intermedius)/
鳣 鳣 [zhan1] /esturgeon (arch.)/Acipenser micadoi/
膑 膑 [bin4] /rotulien/
膘 膘 [biao1] /graisse (d'un animal)/
万 万 [wan4] /dix mille/absolument/un grand nombre de/(nom de famille)/
与 与 [yu4] /prendre part à/participer/
丐 丐 [gai4] /mendiant/
丑 丑 [chou3] /honteux/laid/vilain/bouffon/2e des 12 Rameaux terrestres (1h-3h)/
专 专 [zhuan1] /spécial/spécialisé/expert/
